GeneID,log2FC,pvalue,padj,significant,Symbol,Description,GeneType
2814,-0.199455365445389,0.12589941661386422,0.21412277849786138,False,GP5,glycoprotein V platelet,protein-coding
80851,-0.38985615518294026,0.12596394685399037,0.21418553072974345,False,SH3BP5L,SH3 binding domain protein 5 like,protein-coding
140710,-0.18957240245471763,0.12598700588434186,0.21418553072974345,False,SOGA1,"suppressor of glucose, autophagy associated 1",protein-coding
51094,0.20048313576515397,0.12600460399536992,0.21418553072974345,False,ADIPOR1,adiponectin receptor 1,protein-coding
64897,-0.22668302411325203,0.12600352412537344,0.21418553072974345,False,C12orf43,chromosome 12 open reading frame 43,protein-coding
64768,-0.22553297739905664,0.1260899484273885,0.2143035152786488,False,IPPK,inositol-pentakisphosphate 2-kinase,protein-coding
55958,-0.4184601071087455,0.12613526041213047,0.2143534391310011,False,KLHL9,kelch like family member 9,protein-coding
130872,-0.46892751856784987,0.12616304996888195,0.2143735766306372,False,AHSA2P,"activator of HSP90 ATPase homolog 2, pseudogene",pseudo
80162,-0.3355229934326651,0.12620401451967508,0.21438497585062488,False,PGGHG,protein-glucosylgalactosylhydroxylysine glucosidase,protein-coding
9213,-0.23170644519824857,0.12621758039893285,0.21438497585062488,False,XPR1,xenotropic and polytropic retrovirus receptor 1,protein-coding
3692,-0.2056036481437733,0.1262076044577189,0.21438497585062488,False,EIF6,eukaryotic translation initiation factor 6,protein-coding
105371312,-0.346243588459618,0.12624714168110507,0.214408108153704,False,LOC105371312,uncharacterized LOC105371312,ncRNA
29777,-0.3201460413247923,0.1262640629625618,0.21440977055347138,False,ABT1,activator of basal transcription 1,protein-coding
83892,-0.34383132481293766,0.12630290992249127,0.21444865996055862,False,KCTD10,potassium channel tetramerization domain containing 10,protein-coding
2079,-0.35016666012641195,0.12640096832400055,0.2145372124523986,False,ERH,ERH mRNA splicing and mitosis factor,protein-coding
54537,-0.361106509764374,0.1264029200292071,0.2145372124523986,False,SHLD2,shieldin complex subunit 2,protein-coding
51372,-0.3336772399154526,0.12638383040095996,0.2145372124523986,False,TMA7,translation machinery associated 7 homolog,protein-coding
11083,-0.418504234778478,0.12647629510978547,0.21462933235011486,False,DIDO1,death inducer-obliterator 1,protein-coding
643680,-0.2641651886116424,0.1264891135554324,0.21462933235011486,False,MS4A4E,membrane spanning 4-domains A4E,protein-coding
102466722,-0.31335652396066904,0.12659440678957296,0.21469964399911307,False,MIR6730,microRNA 6730,ncRNA
221756,0.37269415029761177,0.12657917943694214,0.21469964399911307,False,SERPINB9P1,serpin family B member 9 pseudogene 1,pseudo
9716,-0.3143545612295122,0.12657177228390992,0.21469964399911307,False,AQR,aquarius intron-binding spliceosomal factor,protein-coding
107985361,-0.12013969576205275,0.12658168266919384,0.21469964399911307,False,LOC107985361,uncharacterized LOC107985361,ncRNA
1431,-0.31200950196480726,0.12661829349049758,0.21471307895015784,False,CS,citrate synthase,protein-coding
285972,-0.22664099547475014,0.12668804272170678,0.21480427213366549,False,LINC00996,long intergenic non-protein coding RNA 996,ncRNA
9970,-0.19519893410969258,0.12675340059607054,0.21488799755660568,False,NR1I3,nuclear receptor subfamily 1 group I member 3,protein-coding
11276,-0.3871539872472005,0.12677201680972972,0.2148924696337352,False,SYNRG,synergin gamma,protein-coding
101926943,-0.432789174290626,0.12685955978226127,0.2150137642736776,False,GTF2I-AS1,GTF2I antisense RNA 1,ncRNA
100652768,-0.3697396588291295,0.1269347993175857,0.21511417792618573,False,LOC100652768,uncharacterized LOC100652768,ncRNA
5079,-0.32964866246190594,0.12697549720678009,0.21514261773691679,False,PAX5,paired box 5,protein-coding
101060389,-0.2203701940132904,0.1269835749569221,0.21514261773691679,False,TBC1D3D,TBC1 domain family member 3D,protein-coding
91775,-0.3574505670047472,0.12701706677826366,0.21517225483069252,False,NXPE3,neurexophilin and PC-esterase domain family member 3,protein-coding
84910,-0.35384149876186455,0.12706763265066937,0.2152308049771854,False,TMEM87B,transmembrane protein 87B,protein-coding
55619,-0.4080586082348363,0.12712061428811297,0.21526632354077455,False,DOCK10,dedicator of cytokinesis 10,protein-coding
170960,-0.35412329975777235,0.12710622113396225,0.21526632354077455,False,ZNF721,zinc finger protein 721,protein-coding
64855,-0.2839210779207537,0.12719315663619074,0.21533494003022777,False,NIBAN2,niban apoptosis regulator 2,protein-coding
90268,-0.29740869621387,0.12718050827166258,0.21533494003022777,False,OTULIN,OTU deubiquitinase with linear linkage specificity,protein-coding
81570,-0.16952705589984407,0.1272589781764712,0.21541925707934062,False,CLPB,caseinolytic mitochondrial matrix peptidase chaperone subunit B,protein-coding
102723465,-0.21444360272084317,0.12728334857830673,0.21543339479356244,False,ELF3-AS1,ELF3 antisense RNA 1,ncRNA
80264,-0.34975396374286793,0.12735245155937527,0.2154961148744386,False,ZNF430,zinc finger protein 430,protein-coding
124808,-0.2974317406295759,0.12735004039618647,0.2154961148744386,False,CCDC43,coiled-coil domain containing 43,protein-coding
10603,0.28650736318943126,0.12751626595488214,0.21574072135702288,False,SH2B2,SH2B adaptor protein 2,protein-coding
91012,-0.28450210036299994,0.12752909025119577,0.21574072135702288,False,CERS5,ceramide synthase 5,protein-coding
23160,-0.4166050002418926,0.1278023361440841,0.2161757789965774,False,WDR43,WD repeat domain 43,protein-coding
1798,-0.2302704353039653,0.1278669970756639,0.21621108941108552,False,DPAGT1,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,protein-coding
2591,0.4364154399891016,0.12787144064062564,0.21621108941108552,False,GALNT3,polypeptide N-acetylgalactosaminyltransferase 3,protein-coding
7565,-0.2969740077809335,0.12786283515098784,0.21621108941108552,False,ZNF17,zinc finger protein 17,protein-coding
112970,-0.23665920944023067,0.12790505822805262,0.21624074520541542,False,KTI12,KTI12 chromatin associated homolog,protein-coding
55177,-0.3042499752720529,0.1279563878175092,0.2163003343084064,False,RMDN3,regulator of microtubule dynamics 3,protein-coding
10917,-0.27632773897259244,0.12797982804887967,0.21631276956508516,False,BTNL3,butyrophilin like 3,protein-coding
100129697,0.320729280083178,0.1280122971217035,0.21634046041590732,False,LOC100129697,uncharacterized LOC100129697,ncRNA
100133941,-0.310006632985631,0.12807426280747014,0.21641798724684833,False,CD24,CD24 molecule,protein-coding
105377769,-0.21437620244939748,0.12810386963751505,0.21644082195413816,False,TRIM7-AS2,TRIM7 antisense RNA 2,ncRNA
101927102,-0.19388906864830036,0.12816970041911893,0.2165248462425236,False,ITFG1-AS1,ITFG1 antisense RNA 1,ncRNA
343171,0.22212874213664646,0.12836382052653483,0.21682554914109103,False,OR2W3,olfactory receptor family 2 subfamily W member 3,protein-coding
56647,-0.2715756183970117,0.1284034948069362,0.2168653273462872,False,BCCIP,BRCA2 and CDKN1A interacting protein,protein-coding
26815,-0.4586954298649708,0.1284413392909103,0.21690200554036324,False,SNORD36A,"small nucleolar RNA, C/D box 36A",snoRNA
55596,-0.35332677739609464,0.12850795712198176,0.21698725867338767,False,ZCCHC8,zinc finger CCHC-type containing 8,protein-coding
11119,0.4643442699200264,0.1285888056101223,0.21709651602442062,False,BTN3A1,butyrophilin subfamily 3 member A1,protein-coding
4311,-0.5952449033078899,0.12866243459022098,0.21719355878045463,False,MME,membrane metalloendopeptidase,protein-coding
100500894,-0.36005907033840256,0.12883671786558862,0.217460469198582,False,MIR3690,microRNA 3690,ncRNA
25981,-0.41149747535674774,0.1288841181634027,0.21751317670719073,False,DNAH1,dynein axonemal heavy chain 1,protein-coding
79101,-0.436090775414415,0.12890477738256464,0.21752074667730387,False,TAF1D,"TATA-box binding protein associated factor, RNA polymerase I subunit D",protein-coding
79230,-0.23675434672580653,0.12898188282831405,0.21760953447326686,False,ZNF557,zinc finger protein 557,protein-coding
51759,-0.21400261278352772,0.12898975454092376,0.21760953447326686,False,C9orf78,chromosome 9 open reading frame 78,protein-coding
121536,-0.27807130812716296,0.12907067502846942,0.2177187393023812,False,AEBP2,AE binding protein 2,protein-coding
400673,-0.4568411208185821,0.129247076952668,0.21798452698753673,False,VMAC,vimentin type intermediate filament associated coiled-coil protein,protein-coding
23033,-0.28771562589892685,0.1292606589877021,0.21798452698753673,False,DOP1A,DOP1 leucine zipper like protein A,protein-coding
285533,0.20030977049145515,0.12928853417180833,0.21799661704277026,False,RNF175,ring finger protein 175,protein-coding
56951,0.49978892529283847,0.12930024642353918,0.21799661704277026,False,C5orf15,chromosome 5 open reading frame 15,protein-coding
7086,-0.3265392273615788,0.12934107780646817,0.21803812426913893,False,TKT,transketolase,protein-coding
5434,-0.21065370369334957,0.1294081044465849,0.21810585970906868,False,POLR2E,"RNA polymerase II, I and III subunit E",protein-coding
27130,-0.2420242492159852,0.12941369324696023,0.21810585970906868,False,INVS,inversin,protein-coding
643180,-0.2820102789973582,0.12947161879028582,0.21817614347958325,False,CCT6P3,chaperonin containing TCP1 subunit 6 pseudogene 3,pseudo
474170,-0.37250215060057346,0.12957223430228001,0.2183183386533906,False,LRRC37A2,leucine rich repeat containing 37 member A2,protein-coding
100134015,-0.1578729503842471,0.12981129892839213,0.21869374411724238,False,UBOX5-AS1,UBOX5 antisense RNA 1,ncRNA
26574,-0.20415900170262802,0.12996304413712398,0.21892196650803863,False,AATF,apoptosis antagonizing transcription factor,protein-coding
113218477,-0.3677394709497235,0.12999590576059905,0.2189498981307823,False,TIMM23B-AGAP6,TIMM23B-AGAP6 readthrough (NMD candidate),ncRNA
51074,-0.3593899392244957,0.13014644001674558,0.2191485503674986,False,APIP,APAF1 interacting protein,protein-coding
4967,-0.32832699000499144,0.1301455637692116,0.2191485503674986,False,OGDH,oxoglutarate dehydrogenase,protein-coding
51130,-0.2713811102791095,0.13019487290624665,0.21920265970407,False,ASB3,ankyrin repeat and SOCS box containing 3,protein-coding
107985325,-0.426407403838185,0.13023338448759397,0.2192126142645371,False,GP6-AS1,GP6 antisense RNA 1,ncRNA
3313,-0.35457512872444763,0.13022872402660376,0.2192126142645371,False,HSPA9,heat shock protein family A (Hsp70) member 9,protein-coding
692196,-0.3809276004404356,0.13025268009416027,0.21921765668706814,False,SNORD76,"small nucleolar RNA, C/D box 76",snoRNA
4116,-0.30649084478784827,0.13033422619725732,0.21930001352770095,False,MAGOH,"mago homolog, exon junction complex subunit",protein-coding
54491,-0.34628088034408266,0.13031910560151616,0.21930001352770095,False,OTULINL,OTU deubiquitinase with linear linkage specificity like,protein-coding
414060,-0.22907662374044646,0.13037674846969,0.2193441193606281,False,TBC1D3C,TBC1 domain family member 3C,protein-coding
80745,-0.23238422163627281,0.13044718289311366,0.21943516732076118,False,THUMPD2,THUMP domain containing 2,protein-coding
23382,-0.30161086478167465,0.13055111662286623,0.2195825372012166,False,AHCYL2,adenosylhomocysteinase like 2,protein-coding
51296,0.23708542680896816,0.13060758277001852,0.2196282539857117,False,SLC15A3,solute carrier family 15 member 3,protein-coding
64114,-0.337031131274121,0.13061095809188208,0.2196282539857117,False,TMBIM1,transmembrane BAX inhibitor motif containing 1,protein-coding
57107,-0.21731033281492873,0.1306685230600273,0.21969758302716677,False,PDSS2,decaprenyl diphosphate synthase subunit 2,protein-coding
11311,-0.2924663678299586,0.1307473952199925,0.2198027147892099,False,VPS45,vacuolar protein sorting 45 homolog,protein-coding
114825,-0.2902185704398381,0.13095687357525274,0.22012735816942555,False,PWWP2A,PWWP domain containing 2A,protein-coding
4258,-0.2277886735822594,0.13114686489306013,0.22041916845123288,False,MGST2,microsomal glutathione S-transferase 2,protein-coding
730183,-0.29106682159347685,0.1311646156669408,0.22042145646691078,False,LOC730183,uncharacterized LOC730183,ncRNA
10397,-0.3530881728772761,0.13123291179118857,0.22050867449771303,False,NDRG1,N-myc downstream regulated 1,protein-coding
100616396,-0.6967574399385211,0.1312791990669053,0.22055889422246214,False,MIR4712,microRNA 4712,ncRNA
9321,-0.255516123267561,0.13149433441334854,0.22089274338310325,False,TRIP11,thyroid hormone receptor interactor 11,protein-coding
4608,-0.2463441295951404,0.13151221286148962,0.22089518555940726,False,MYBPH,myosin binding protein H,protein-coding
412,0.1986327889383369,0.13158099389343325,0.2209831152438541,False,STS,steroid sulfatase,protein-coding
26036,-0.23956816178772844,0.13161649392732994,0.22101513632521666,False,ZNF451,zinc finger protein 451,protein-coding
1649,-0.34772413636864563,0.13164443504395448,0.22103445779102918,False,DDIT3,DNA damage inducible transcript 3,protein-coding
54887,-0.22594257700174292,0.1316740406058904,0.2210565687315716,False,BLTP3A,bridge-like lipid transfer protein family member 3A,protein-coding
51264,-0.26924584718586964,0.13169586232857455,0.22106560814490753,False,MRPL27,mitochondrial ribosomal protein L27,protein-coding
26100,-0.2817311111290772,0.13177661073123045,0.2211735477005264,False,WIPI2,"WD repeat domain, phosphoinositide interacting 2",protein-coding
79803,-0.25794867713814673,0.13189235232114144,0.22134018547130413,False,HPS6,HPS6 biogenesis of lysosomal organelles complex 2 subunit 3,protein-coding
23031,-0.4211347058056054,0.13196414974929324,0.2214330442892383,False,MAST3,microtubule associated serine/threonine kinase 3,protein-coding
29760,-0.26758808957331937,0.1320230063897969,0.22150416828048633,False,BLNK,B cell linker,protein-coding
23137,-0.36761780485302076,0.13217607768701856,0.2217333252853577,False,SMC5,structural maintenance of chromosomes 5,protein-coding
100526740,-0.23127622011252358,0.13220520464118152,0.22175452696673115,False,ATP5MF-PTCD1,ATP5MF-PTCD1 readthrough,protein-coding
2749,-0.3936296371989987,0.13224630423793196,0.22176814784238738,False,GLUD1P3,glutamate dehydrogenase 1 pseudogene 3,pseudo
107986412,-0.1898319560832895,0.13224114336445683,0.22176814784238738,False,SLC1A3-AS1,SLC1A3 antisense RNA 1,ncRNA
1615,-0.3578706813973431,0.13231725010154474,0.22185945600494641,False,DARS1,aspartyl-tRNA synthetase 1,protein-coding
3805,-0.1615008496438256,0.1323390509689705,0.22186834910018502,False,KIR2DL4,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",protein-coding
10509,0.43559995869790047,0.13245367460118568,0.2220306423778905,False,SEMA4B,semaphorin 4B,protein-coding
5565,-0.3588674289852929,0.13246887310879568,0.2220306423778905,False,PRKAB2,protein kinase AMP-activated non-catalytic subunit beta 2,protein-coding
55582,-0.2563116497116382,0.1324882588587842,0.22203546335100174,False,KIF27,kinesin family member 27,protein-coding
28707,-0.7619835654945066,0.13254226255900026,0.2220964608401051,False,TRAJ48,T cell receptor alpha joining 48,other
1802,-0.3116667524790655,0.13255768392917863,0.2220964608401051,False,DPH2,diphthamide biosynthesis 2,protein-coding
51645,-0.3370662678098586,0.13263647489401567,0.2222007910873962,False,PPIL1,peptidylprolyl isomerase like 1,protein-coding
260429,-0.4041760471273501,0.13270399468137728,0.2222862155274434,False,PRSS33,serine protease 33,protein-coding
10971,-0.3964960340404584,0.13272663123919026,0.22229644626847694,False,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,protein-coding
23304,0.4721198001469622,0.13275826084717166,0.22232173454533824,False,UBR2,ubiquitin protein ligase E3 component n-recognin 2,protein-coding
56834,-0.20913093031063434,0.1327950501738831,0.22235565609917252,False,GPR137,G protein-coupled receptor 137,protein-coding
7562,-0.2939950453435376,0.13282622695594506,0.222380172579423,False,ZNF708,zinc finger protein 708,protein-coding
57827,-0.258294507044313,0.13286370301166342,0.22241522800645525,False,C6orf47,chromosome 6 open reading frame 47,protein-coding
100616387,-0.570492071232545,0.13294500678963045,0.2224682588420729,False,MIR3064,microRNA 3064,ncRNA
55191,-0.3562037148372008,0.13291519453517434,0.2224682588420729,False,NADSYN1,NAD synthetase 1,protein-coding
10162,-0.3116560609254071,0.1329380857706968,0.2224682588420729,False,LPCAT3,lysophosphatidylcholine acyltransferase 3,protein-coding
85013,-0.3694518839213645,0.13297737376653077,0.22249473747027523,False,TMEM128,transmembrane protein 128,protein-coding
200081,-0.325590745384686,0.13305930089888238,0.22260412212825836,False,TXLNA,taxilin alpha,protein-coding
4493,-0.24715930808776332,0.13332416987177853,0.2230194975877549,False,MT1E,metallothionein 1E,protein-coding
101927759,-0.34086753946317616,0.13341243749679738,0.22313939458953214,False,LOC101927759,uncharacterized LOC101927759,ncRNA
25821,-0.24432732933692058,0.13355115590074806,0.2233436328909675,False,MTO1,mitochondrial tRNA translation optimization 1,protein-coding
223,-0.3151537248485292,0.133581866005679,0.22336721570438603,False,ALDH9A1,aldehyde dehydrogenase 9 family member A1,protein-coding
705,-0.21885118899644862,0.13372048883945142,0.22357121511707886,False,BYSL,bystin like,protein-coding
10573,-0.20838949105127558,0.1337783176923155,0.22364009877488517,False,MRPL28,mitochondrial ribosomal protein L28,protein-coding
669,0.21147215639742045,0.13383464591977615,0.22370645699416722,False,BPGM,bisphosphoglycerate mutase,protein-coding
56996,-0.39432402143343026,0.1338826657807272,0.22372788871619614,False,SLC12A9,solute carrier family 12 member 9,protein-coding
55032,0.4298606976366304,0.13389737350558872,0.22372788871619614,False,SLC35A5,solute carrier family 35 member A5,protein-coding
122416,-0.07697858664643142,0.13389110743547805,0.22372788871619614,False,ANKRD9,ankyrin repeat domain 9,protein-coding
6604,0.3345668709686982,0.13396846843949947,0.22381887354569296,False,SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",protein-coding
29964,-0.22384440684471896,0.13405167599588141,0.22390884262139146,False,PRICKLE4,prickle planar cell polarity protein 4,protein-coding
1656,-0.4633562021901936,0.13405561757658147,0.22390884262139146,False,DDX6,DEAD-box helicase 6,protein-coding
11010,-0.4882289101596986,0.13409523889348565,0.22392017149331667,False,GLIPR1,GLI pathogenesis related 1,protein-coding
677831,-0.40132891554066075,0.13409569939825805,0.22392017149331667,False,SNORA51,"small nucleolar RNA, H/ACA box 51",snoRNA
8351,0.39699139775270154,0.1341767806549364,0.22402774960002977,False,H3C4,H3 clustered histone 4,protein-coding
126068,-0.28257478722701757,0.1342891690880047,0.2241875664181449,False,ZNF441,zinc finger protein 441,protein-coding
105376527,-0.31469337713597545,0.1343482219115435,0.22425831407327151,False,STIM1-AS1,STIM1 antisense RNA 1,ncRNA
7337,-0.29666880968198495,0.1344262900802534,0.22436078124712433,False,UBE3A,ubiquitin protein ligase E3A,protein-coding
107986991,-0.24110348137789983,0.13445441984045142,0.2243798849031184,False,LOC107986991,,
56616,-0.23826309113200805,0.1345222248135745,0.2244651862925265,False,DIABLO,diablo IAP-binding mitochondrial protein,protein-coding
105371814,-0.2429108372178579,0.13459065086504504,0.22455150272720392,False,LOC105371814,uncharacterized LOC105371814,ncRNA
222658,-0.419202732078404,0.13468044440658167,0.22467344292038163,False,KCTD20,potassium channel tetramerization domain containing 20,protein-coding
5824,-0.3342204089306615,0.134716707534262,0.22470606469407037,False,PEX19,peroxisomal biogenesis factor 19,protein-coding
26817,-0.4338941127621403,0.13474943360967587,0.2247327793423277,False,SNORD34,"small nucleolar RNA, C/D box 34",snoRNA
124944,-0.20966060457254265,0.13477578067440923,0.22474884988098326,False,C17orf49,chromosome 17 open reading frame 49,protein-coding
100130744,-0.34687932287565304,0.1349539058567013,0.22501798659394692,False,LOC100130744,uncharacterized LOC100130744,ncRNA
8629,-0.3481380092964752,0.134975812555328,0.22502661498160487,False,JRK,Jrk helix-turn-helix protein,protein-coding
5612,-0.5031249523102139,0.13501288511963105,0.2250487900385873,False,THAP12,THAP domain containing 12,protein-coding
102724200,-0.3959079118950499,0.13502258062468295,0.2250487900385873,False,LOC102724200,trafficking protein particle complex subunit 10-like,protein-coding
102465909,-0.4003404655715168,0.13515038318024816,0.2252059848087173,False,MIR6859-2,microRNA 6859-2,ncRNA
84196,-0.40975778303410726,0.13513857964435466,0.2252059848087173,False,USP48,ubiquitin specific peptidase 48,protein-coding
284390,-0.2980313388959217,0.13529656409922347,0.22542164154738062,False,ZNF763,zinc finger protein 763,protein-coding
27316,-0.4131922148642735,0.1353541911223803,0.22548972084787472,False,RBMX,RNA binding motif protein X-linked,protein-coding
28791,-0.2745044695843144,0.13559446075571224,0.22586201420653626,False,IGLV3-27,immunoglobulin lambda variable 3-27,other
57558,-0.27740362504055294,0.13568895563681668,0.22599142592687899,False,USP35,ubiquitin specific peptidase 35,protein-coding
285148,-0.2580671990499461,0.1358718337024084,0.22616332632086739,False,IAH1,isoamyl acetate hydrolyzing esterase 1 (putative),protein-coding
4332,0.49349739041242024,0.13587624928787334,0.22616332632086739,False,MNDA,myeloid cell nuclear differentiation antigen,protein-coding
79607,-0.2580005208960192,0.13586721208570823,0.22616332632086739,False,FAM118B,family with sequence similarity 118 member B,protein-coding
7913,0.5975576582659854,0.13584033927643505,0.22616332632086739,False,DEK,DEK proto-oncogene,protein-coding
4707,-0.3303873563837514,0.13586902206685753,0.22616332632086739,False,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,protein-coding
7566,-0.2558208978413441,0.1359289997607405,0.2262231305261971,False,ZNF18,zinc finger protein 18,protein-coding
54842,-0.327244936428402,0.1360327000398715,0.22636363670652634,False,MFSD6,major facilitator superfamily domain containing 6,protein-coding
105378668,-0.2893204913822083,0.13604708718111774,0.22636363670652634,False,MYCL-AS1,MYCL antisense RNA 1,ncRNA
2815,-0.1743992119745421,0.13607734677540861,0.22638597684097853,False,GP9,glycoprotein IX platelet,protein-coding
4358,-0.30738601137279664,0.13612846181971655,0.2264430034648569,False,MPV17,mitochondrial inner membrane protein MPV17,protein-coding
9016,-0.19650088244304742,0.13614536291829907,0.22644310980561516,False,SLC25A14,solute carrier family 25 member 14,protein-coding
105369214,0.43146779916869193,0.13621489652826346,0.22653074606264564,False,LOC105369214,,
28904,-0.2877737336187969,0.13637449110301667,0.22676811706781297,False,IGKV1D-8,immunoglobulin kappa variable 1D-8,other
102465539,-0.31343106464017045,0.13643530941335877,0.22684120117446682,False,MIR6895,microRNA 6895,ncRNA
5813,-0.2580550196113266,0.13646441303756396,0.22686154399779945,False,PURA,purine rich element binding protein A,protein-coding
26135,-0.34290835019631905,0.13650327676971566,0.22689810521269385,False,SERBP1,SERPINE1 mRNA binding protein 1,protein-coding
100287171,-0.34622385052457494,0.1365450034848731,0.22693941570292367,False,WASHC1,WASH complex subunit 1,protein-coding
8030,-0.29981359696046606,0.13660059170881506,0.22700375112960008,False,CCDC6,coiled-coil domain containing 6,protein-coding
4257,-0.22806446400228486,0.13663460862601395,0.22700418176791376,False,MGST1,microsomal glutathione S-transferase 1,protein-coding
23741,-0.4322192831814382,0.13663270903434194,0.22700418176791376,False,EID1,EP300 interacting inhibitor of differentiation 1,protein-coding
100532737,-0.3547539895936609,0.1367688654413417,0.2271991688884146,False,ATP6V1G2-DDX39B,ATP6V1G2-DDX39B readthrough (NMD candidate),ncRNA
79368,-0.42307810808383817,0.13681149128886264,0.22724191013263106,False,FCRL2,Fc receptor like 2,protein-coding
2581,0.4476200328230422,0.13691565688919893,0.22735876892243936,False,GALC,galactosylceramidase,protein-coding
64318,-0.28827092253250464,0.13691336880215174,0.22735876892243936,False,NOC3L,NOC3 like DNA replication regulator,protein-coding
25801,0.5793593020456669,0.13693566078058758,0.2273639138071756,False,GCA,grancalcin,protein-coding
100289580,-0.2602496844022749,0.13695962929217692,0.22737563934705435,False,LOC100289580,uncharacterized LOC100289580,ncRNA
105372481,-0.31219842168824874,0.1370528302091331,0.2275022850509295,False,ERVK3-1,endogenous retrovirus group K3 member 1,protein-coding
105377203,-0.2513321111360556,0.1371401070307576,0.22761906694516337,False,LOC105377203,uncharacterized LOC105377203,ncRNA
5311,-0.29862755093844895,0.1372084218075146,0.22770435154112337,False,PKD2,"polycystin 2, transient receptor potential cation channel",protein-coding
23478,-0.3339845652124662,0.13725937395726484,0.22776080448504069,False,SEC11A,"SEC11 homolog A, signal peptidase complex subunit",protein-coding
7204,-0.21882680119941111,0.13730289894589953,0.22780492078995843,False,TRIO,trio Rho guanine nucleotide exchange factor,protein-coding
7919,-0.3563909102226921,0.13737081753097405,0.2278894936442667,False,DDX39B,DExD-box helicase 39B,protein-coding
124565,-0.24694444660144477,0.13739731248293974,0.227905334926376,False,SLC38A10,solute carrier family 38 member 10,protein-coding
80273,-0.2736199403586608,0.13744180898508956,0.22792292096676567,False,GRPEL1,"GrpE like 1, mitochondrial",protein-coding
645455,-0.26124600818285837,0.13742986641486873,0.22792292096676567,False,CEP170P1,centrosomal protein 170 pseudogene 1,pseudo
23556,-0.19521746672006124,0.137504687280747,0.22799908016752143,False,PIGN,phosphatidylinositol glycan anchor biosynthesis class N,protein-coding
55727,-0.2958720017724934,0.13780600464518789,0.22844237106780868,False,BTBD7,BTB domain containing 7,protein-coding
11094,-0.13605309531553078,0.13780402569141234,0.22844237106780868,False,CACFD1,calcium channel flower domain containing 1,protein-coding
2185,0.3830829139140244,0.13794199558280146,0.22863962270065277,False,PTK2B,protein tyrosine kinase 2 beta,protein-coding
55159,-0.3117079341324922,0.13807728673989994,0.22883566597226299,False,RFWD3,ring finger and WD repeat domain 3,protein-coding
22868,-0.2516387983381365,0.13810312088243773,0.2288502800330095,False,FASTKD2,FAST kinase domains 2,protein-coding
152687,-0.22039290552947166,0.1381254050997188,0.22885900864680525,False,ZNF595,zinc finger protein 595,protein-coding
10734,-0.3111517491699882,0.13818919560519863,0.2289364981145992,False,STAG3,stromal antigen 3,protein-coding
7316,-0.27603701457313257,0.138224705561706,0.2289671221947757,False,UBC,ubiquitin C,protein-coding
28943,-0.2558509492180394,0.13831503181576146,0.22908852991258324,False,IGKV1-6,immunoglobulin kappa variable 1-6,other
5166,-0.4045475627429582,0.13838388111843572,0.22917434024896466,False,PDK4,pyruvate dehydrogenase kinase 4,protein-coding
402,-0.18986374130202233,0.13852035712967223,0.2293721106915737,False,ARL2,ADP ribosylation factor like GTPase 2,protein-coding
55062,-0.35688363781219934,0.13861728791985087,0.22950435864016672,False,WIPI1,"WD repeat domain, phosphoinositide interacting 1",protein-coding
100130348,-0.1373177275676648,0.13868648887339816,0.22953706663479878,False,TMEM262,transmembrane protein 262,protein-coding
283755,-0.33269888159848815,0.13868824473748045,0.22953706663479878,False,HERC2P3,HERC2 pseudogene 3,pseudo
5714,-0.2286234769911264,0.13867089197027904,0.22953706663479878,False,PSMD8,"proteasome 26S subunit, non-ATPase 8",protein-coding
57506,-0.3893429528463428,0.13873521549330742,0.22955904186199985,False,MAVS,mitochondrial antiviral signaling protein,protein-coding
102466731,-0.43125925916537455,0.13873566006798532,0.22955904186199985,False,MIR6769A,microRNA 6769a,ncRNA
5526,0.24670452309492896,0.1388069877261446,0.2296428585408657,False,PPP2R5B,protein phosphatase 2 regulatory subunit B'beta,protein-coding
81619,-0.36129149243875514,0.13882046545744947,0.2296428585408657,False,TSPAN14,tetraspanin 14,protein-coding
54520,-0.3890138377278727,0.13901361149859867,0.22993408695666628,False,CCDC93,coiled-coil domain containing 93,protein-coding
8314,-0.276610905740168,0.13926714596396858,0.23026827932419885,False,BAP1,BRCA1 associated protein 1,protein-coding
4820,-0.5373976070245381,0.13926617470357822,0.23026827932419885,False,NKTR,natural killer cell triggering receptor,protein-coding
619505,-0.31267759372819715,0.13927565438131084,0.23026827932419885,False,SNORA21,"small nucleolar RNA, H/ACA box 21",snoRNA
337867,-0.2777074727147806,0.13928414397370495,0.23026827932419885,False,UBAC2,UBA domain containing 2,protein-coding
6613,-0.3283677480356264,0.13935409007369146,0.23035559948390813,False,SUMO2,small ubiquitin like modifier 2,protein-coding
55907,-0.34128708822039533,0.13939746713746248,0.2303989843347343,False,CMAS,cytidine monophosphate N-acetylneuraminic acid synthetase,protein-coding
54463,-0.3052851993707357,0.13951730970758308,0.23056872674579565,False,RETREG1,reticulophagy regulator 1,protein-coding
400657,-0.2518050235622966,0.1399463123303152,0.23124928793837196,False,ZNF407-AS1,ZNF407 antisense RNA 1,ncRNA
