GeneID,log2FC,pvalue,padj,significant,Symbol,Description,GeneType
27239,0.298123907164888,0.17559443392278273,0.3527035046549866,False,GPR162,G protein-coupled receptor 162,protein-coding
116828,0.26641006440108983,0.17577321394917017,0.3527035046549866,False,N4BP2L2-IT2,N4BPL2 intronic transcript 2,ncRNA
2483,0.3233670838185243,0.17559768001871673,0.3527035046549866,False,FRG1,FSHD region gene 1,protein-coding
440926,0.3218342479151888,0.17557509502549,0.3527035046549866,False,H3P6,H3 histone pseudogene 6,pseudo
162239,0.26631717450771386,0.1757563083199372,0.3527035046549866,False,ZFP1,ZFP1 zinc finger protein,protein-coding
801,0.4675122855598568,0.17570913119190928,0.3527035046549866,False,CALM1,calmodulin 1,protein-coding
105373095,0.3720250020996456,0.17578790926480595,0.3527035046549866,False,SELENOO-AS1,SELENOO antisense RNA 1,ncRNA
23536,0.34802225179724955,0.17573560810449654,0.3527035046549866,False,ADAT1,adenosine deaminase tRNA specific 1,protein-coding
349114,0.28988628559120233,0.17582802118276455,0.3527313629008056,False,LINC00265,long intergenic non-protein coding RNA 265,ncRNA
29941,0.14835889548625725,0.17591422382524688,0.35274061275776775,False,PKN3,protein kinase N3,protein-coding
4648,0.22205578332224452,0.17595918963305077,0.35274061275776775,False,MYO7B,myosin VIIB,protein-coding
2720,0.392024264966218,0.1759255109816293,0.35274061275776775,False,GLB1,galactosidase beta 1,protein-coding
9374,0.22624031907647235,0.1759059325022542,0.35274061275776775,False,PPT2,palmitoyl-protein thioesterase 2,protein-coding
483,0.30155131867524254,0.17596377210141007,0.35274061275776775,False,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,protein-coding
159091,0.25261136323329947,0.17601642633957154,0.35279357940996986,False,PABIR3,PABIR family member 3,protein-coding
83608,0.3088701831060052,0.17610141376442998,0.35285874757416846,False,C18orf21,chromosome 18 open reading frame 21,protein-coding
54970,0.30911914559589626,0.17607936627522,0.35285874757416846,False,TTC12,tetratricopeptide repeat domain 12,protein-coding
1051,0.34386758500374626,0.176141482606589,0.3528864590460324,False,CEBPB,CCAAT enhancer binding protein beta,protein-coding
29777,0.3246403391424941,0.17628448468276928,0.3529291040521468,False,ABT1,activator of basal transcription 1,protein-coding
100133005,0.35408758494041237,0.17631276744499558,0.3529291040521468,False,RASA4DP,"RAS p21 protein activator 4D, pseudogene",pseudo
693206,0.5650597416729286,0.17624020448689806,0.3529291040521468,False,MIR621,microRNA 621,ncRNA
84267,0.3296826643668753,0.1763202208436593,0.3529291040521468,False,C9orf64,chromosome 9 open reading frame 64,protein-coding
101928762,0.27442944511133405,0.1762914612698556,0.3529291040521468,False,LOC101928762,uncharacterized LOC101928762,ncRNA
522,0.3905993099013916,0.1762519153071097,0.3529291040521468,False,ATP5PF,ATP synthase peripheral stalk subunit F6,protein-coding
112849,0.3009411181911037,0.1763465953514431,0.3529293691788033,False,L3HYPDH,trans-L-3-hydroxyproline dehydratase,protein-coding
64087,0.40967465355142485,0.1764327787523071,0.3529967928354326,False,MCCC2,methylcrotonyl-CoA carboxylase subunit 2,protein-coding
26,-0.228384950224081,0.17641331639767452,0.3529967928354326,False,AOC1,amine oxidase copper containing 1,protein-coding
7001,0.3119974151800964,0.17670000536918812,0.35347885946901847,False,PRDX2,peroxiredoxin 2,protein-coding
81556,0.4249416759114104,0.17703324657552985,0.35368343860192,False,INTS14,integrator complex subunit 14,protein-coding
23499,0.5500473743263838,0.17690051899473724,0.35368343860192,False,MACF1,microtubule actin crosslinking factor 1,protein-coding
1857,0.38928494070727604,0.1769502331035393,0.35368343860192,False,DVL3,dishevelled segment polarity protein 3,protein-coding
84320,0.3298096203638161,0.17706256690328592,0.35368343860192,False,ACBD6,acyl-CoA binding domain containing 6,protein-coding
5775,0.4808752640687681,0.17700378757468724,0.35368343860192,False,PTPN4,protein tyrosine phosphatase non-receptor type 4,protein-coding
9993,0.45640809079528744,0.1768559489874839,0.35368343860192,False,DGCR2,DiGeorge syndrome critical region gene 2,protein-coding
54896,0.26580175899306746,0.17706525333532064,0.35368343860192,False,SLC66A1,solute carrier family 66 member 1,protein-coding
3609,0.5172447336997097,0.17705270730791053,0.35368343860192,False,ILF3,interleukin enhancer binding factor 3,protein-coding
100506321,0.36638573806934094,0.17698168870197306,0.35368343860192,False,LOC100506321,uncharacterized LOC100506321,ncRNA
107986827,0.3062039918759749,0.17683371722193023,0.35368343860192,False,CZ1P-ASNS,CZ1P-ASNS readthrough,ncRNA
108903150,0.3117848224990847,0.17711590294585758,0.35373207287182035,False,ZNF8-ERVK3-1,ZNF8-ERVK3-1 readthrough,ncRNA
1350,0.5412365506352934,0.1771938531647195,0.3538352087917317,False,COX7C,cytochrome c oxidase subunit 7C,protein-coding
80349,0.3764090574085954,0.1772761944160688,0.3539470811611801,False,SKIC8,SKI8 subunit of superkiller complex,protein-coding
126074,0.2970292563985746,0.17734344013410785,0.3540287852699446,False,SWSAP1,SWIM-type zinc finger 7 associated protein 1,protein-coding
51605,0.35705315636517976,0.17739163003372255,0.35407242984914433,False,TRMT6,tRNA methyltransferase 6 non-catalytic subunit,protein-coding
347735,0.13397703891949264,0.1774456476904323,0.35407946854959327,False,SERINC2,serine incorporator 2,protein-coding
1020,0.261567831872914,0.1774685609236785,0.35407946854959327,False,CDK5,cyclin dependent kinase 5,protein-coding
100528021,0.38383248566559036,0.1774741391547928,0.35407946854959327,False,ST20-MTHFS,ST20-MTHFS readthrough,protein-coding
9834,0.3024035326399783,0.17828472389232827,0.35422243047371776,False,FAM30A,family with sequence similarity 30 member A,ncRNA
7508,0.4724689279391332,0.17847893536295936,0.35422243047371776,False,XPC,"XPC complex subunit, DNA damage recognition and repair factor",protein-coding
162427,0.4461078451388638,0.17794233074202445,0.35422243047371776,False,RETREG3,reticulophagy regulator family member 3,protein-coding
6908,0.4117160701232123,0.17843687013699266,0.35422243047371776,False,TBP,TATA-box binding protein,protein-coding
55780,0.372606018176747,0.17813848746987065,0.35422243047371776,False,ERMARD,ER membrane associated RNA degradation,protein-coding
376693,0.3605771593576784,0.17774178387892328,0.35422243047371776,False,RPS10P7,ribosomal protein S10 pseudogene 7,pseudo
28960,0.31363676036592114,0.1783314493752441,0.35422243047371776,False,DCPS,"decapping enzyme, scavenger",protein-coding
54620,0.30032913442068976,0.1781692497254749,0.35422243047371776,False,FBXL19,F-box and leucine rich repeat protein 19,protein-coding
28655,0.4717087978001002,0.17822486739729726,0.35422243047371776,False,TRAV27,T cell receptor alpha variable 27,other
51067,0.3189543879654826,0.1778421324392666,0.35422243047371776,False,YARS2,tyrosyl-tRNA synthetase 2,protein-coding
2870,0.39286638327847623,0.1781575135706025,0.35422243047371776,False,GRK6,G protein-coupled receptor kinase 6,protein-coding
51429,0.33568089314611393,0.1782650419705645,0.35422243047371776,False,SNX9,sorting nexin 9,protein-coding
7867,0.34398697878593865,0.17826996615340138,0.35422243047371776,False,MAPKAPK3,MAPK activated protein kinase 3,protein-coding
51177,0.233598264758057,0.17775464170284885,0.35422243047371776,False,PLEKHO1,pleckstrin homology domain containing O1,protein-coding
84305,0.35984850536596547,0.17834635200001325,0.35422243047371776,False,PYM1,"PYM homolog 1, exon junction complex associated factor",protein-coding
58525,0.324287782176907,0.17817280492961357,0.35422243047371776,False,WIZ,WIZ zinc finger,protein-coding
23526,0.38362391863030076,0.17827640783014198,0.35422243047371776,False,ARHGAP45,Rho GTPase activating protein 45,protein-coding
3032,0.3812172076177376,0.17828195804237462,0.35422243047371776,False,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,protein-coding
47,0.48336778687902093,0.17802505206075453,0.35422243047371776,False,ACLY,ATP citrate lyase,protein-coding
107984658,0.38877017312861173,0.178100372401538,0.35422243047371776,False,LOC107984658,uncharacterized LOC107984658,ncRNA
9950,0.4435353714266186,0.17831175262560867,0.35422243047371776,False,GOLGA5,golgin A5,protein-coding
2219,0.3747557052428858,0.1779245914567863,0.35422243047371776,False,FCN1,ficolin 1,protein-coding
80195,0.32299856428997686,0.17808326236958166,0.35422243047371776,False,TMEM254,transmembrane protein 254,protein-coding
100996567,0.3571858905359582,0.17847295643642452,0.35422243047371776,False,ANTXRLP1,ANTXR like pseudogene 1,pseudo
283871,0.3720690316637536,0.1776431775555967,0.35422243047371776,False,PGP,phosphoglycolate phosphatase,protein-coding
136051,0.3778338412280695,0.17759483682374905,0.35422243047371776,False,ZNF786,zinc finger protein 786,protein-coding
9188,0.5155605732446524,0.1784099838531554,0.35422243047371776,False,DDX21,DExD-box helicase 21,protein-coding
55215,0.33888997170480284,0.17840655570202898,0.35422243047371776,False,FANCI,FA complementation group I,protein-coding
203197,0.3295608215699479,0.17797194234943992,0.35422243047371776,False,TMEM268,transmembrane protein 268,protein-coding
79622,0.4508141202176965,0.17838197225462413,0.35422243047371776,False,SNRNP25,small nuclear ribonucleoprotein U11/U12 subunit 25,protein-coding
81490,0.2666005922832808,0.17793861515144688,0.35422243047371776,False,PTDSS2,phosphatidylserine synthase 2,protein-coding
126917,0.4744248039873926,0.1779194491678894,0.35422243047371776,False,IFFO2,intermediate filament family orphan 2,protein-coding
140459,0.3865562212721838,0.17837623920489074,0.35422243047371776,False,ASB6,ankyrin repeat and SOCS box containing 6,protein-coding
63875,0.37904458483901604,0.17849397065360884,0.35422243047371776,False,MRPL17,mitochondrial ribosomal protein L17,protein-coding
64784,0.49585685967472326,0.17799704003050487,0.35422243047371776,False,CRTC3,CREB regulated transcription coactivator 3,protein-coding
101927895,0.2916190418176339,0.17785515467972468,0.35422243047371776,False,EMC1-AS1,EMC1 antisense RNA 1,ncRNA
28813,0.6132488704584018,0.17857776293535074,0.3542841619291241,False,IGLV2-23,immunoglobulin lambda variable 2-23,other
5830,0.38234043301878917,0.17855883549299253,0.3542841619291241,False,PEX5,peroxisomal biogenesis factor 5,protein-coding
643837,0.22686510570178486,0.17868729191561,0.3542947949112382,False,LINC01128,long intergenic non-protein coding RNA 1128,ncRNA
28673,0.4954377382202755,0.17882021472655849,0.3542947949112382,False,TRAV12-2,T cell receptor alpha variable 12-2,other
5197,0.3436305557562982,0.17879724827662186,0.3542947949112382,False,PF4V1,platelet factor 4 variant 1,protein-coding
114971,0.3098793710085337,0.17872723072377397,0.3542947949112382,False,PTPMT1,protein tyrosine phosphatase mitochondrial 1,protein-coding
5725,0.45491636376673483,0.17869741232979858,0.3542947949112382,False,PTBP1,polypyrimidine tract binding protein 1,protein-coding
64175,0.38223943845833164,0.17876184177728613,0.3542947949112382,False,P3H1,prolyl 3-hydroxylase 1,protein-coding
90231,0.36312511337921194,0.1787091195298696,0.3542947949112382,False,KIAA2013,KIAA2013,protein-coding
65010,0.38539808894807237,0.1788053377150056,0.3542947949112382,False,SLC26A6,solute carrier family 26 member 6,protein-coding
10920,0.42262392209288957,0.17867350065490104,0.3542947949112382,False,COPS8,COP9 signalosome subunit 8,protein-coding
51058,0.29039952616869,0.17894602542589383,0.3544918391446231,False,ZNF691,zinc finger protein 691,protein-coding
55032,0.41401830213210333,0.1789967535540038,0.3545401087699259,False,SLC35A5,solute carrier family 35 member A5,protein-coding
6051,0.35356193426401816,0.17910674075496996,0.3547057217513755,False,RNPEP,arginyl aminopeptidase,protein-coding
54955,0.3993145946946066,0.17923516066678177,0.3547510928340762,False,C1orf109,chromosome 1 open reading frame 109,protein-coding
9939,0.42842278014517055,0.17922870274709554,0.3547510928340762,False,RBM8A,RNA binding motif protein 8A,protein-coding
10106,0.48616969798333454,0.17919456213923107,0.3547510928340762,False,CTDSP2,CTD small phosphatase 2,protein-coding
728047,0.318635799527765,0.17919076173000612,0.3547510928340762,False,GOLGA8O,golgin A8 family member O,protein-coding
2812,0.4381991961556446,0.17933541616875012,0.35489729429863454,False,GP1BB,glycoprotein Ib platelet subunit beta,protein-coding
347734,0.42547756814633697,0.17940435426144502,0.3549814860176805,False,SLC35B2,solute carrier family 35 member B2,protein-coding
22806,0.5864424432650766,0.17948156521358208,0.3550297941693581,False,IKZF3,IKAROS family zinc finger 3,protein-coding
1355,0.3667386121331999,0.17947375978155305,0.3550297941693581,False,COX15,cytochrome c oxidase assembly homolog COX15,protein-coding
51013,0.32338285527364463,0.17955151339097758,0.35511592699930256,False,EXOSC1,exosome component 1,protein-coding
51729,0.4294037058892579,0.1796930798505593,0.35523919313687663,False,WBP11,WW domain binding protein 11,protein-coding
23332,0.3883695189466725,0.1796712488697867,0.35523919313687663,False,CLASP1,cytoplasmic linker associated protein 1,protein-coding
54870,0.45293148875398037,0.17967020856493207,0.35523919313687663,False,QRICH1,glutamine rich 1,protein-coding
51084,0.3304767697136688,0.17983048702501836,0.3554215297060898,False,CRYL1,crystallin lambda 1,protein-coding
106660606,0.224522007958862,0.17983816712394537,0.3554215297060898,False,MIR3677HG,MIR3677 and MIR940 host gene,ncRNA
388685,0.3283881333153009,0.17990409985813674,0.3554473687369004,False,LINC01138,long intergenic non-protein coding RNA 1138,ncRNA
6640,0.2187122625997917,0.17988900492976345,0.3554473687369004,False,SNTA1,syntrophin alpha 1,protein-coding
10335,0.5468907154520024,0.18025584218186497,0.3554627572237231,False,IRAG1,"inositol 1,4,5-triphosphate receptor associated 1",protein-coding
6464,0.3763855486177241,0.17996626968899132,0.3554627572237231,False,SHC1,SHC adaptor protein 1,protein-coding
79744,0.2434072007505217,0.18032814568886726,0.3554627572237231,False,ZNF419,zinc finger protein 419,protein-coding
100506356,0.3322055388919778,0.18006382286074016,0.3554627572237231,False,ARSD-AS1,ARSD antisense RNA 1,ncRNA
2079,0.5044069251739662,0.18016448729448337,0.3554627572237231,False,ERH,ERH mRNA splicing and mitosis factor,protein-coding
56252,0.433642033177599,0.18022678690272995,0.3554627572237231,False,YLPM1,YLP motif containing 1,protein-coding
91624,0.29572982655691915,0.18025318744494281,0.3554627572237231,False,NEXN,nexilin F-actin binding protein,protein-coding
10329,0.2491635769555225,0.17999407398574493,0.3554627572237231,False,RXYLT1,ribitol xylosyltransferase 1,protein-coding
6836,0.4138715202546974,0.18003038619439252,0.3554627572237231,False,SURF4,surfeit 4,protein-coding
11014,0.40000381461649326,0.1799432766286021,0.3554627572237231,False,KDELR2,KDEL endoplasmic reticulum protein retention receptor 2,protein-coding
56902,0.31352494695230937,0.180347745428072,0.3554627572237231,False,PNO1,partner of NOB1 homolog,protein-coding
57122,0.3975753484145865,0.18033339116427977,0.3554627572237231,False,NUP107,nucleoporin 107,protein-coding
8875,0.5349723198907848,0.1803320448598297,0.3554627572237231,False,VNN2,vanin 2,protein-coding
101929609,0.2975099137658874,0.18014435191215378,0.3554627572237231,False,LOC101929609,uncharacterized LOC101929609,ncRNA
55845,0.3602313052051951,0.18036120568776018,0.3554627572237231,False,BRK1,BRICK1 subunit of SCAR/WAVE actin nucleating complex,protein-coding
390980,0.22425982209731998,0.1802901607359726,0.3554627572237231,False,ZNF805,zinc finger protein 805,protein-coding
284498,0.30156346642410603,0.1801309005144353,0.3554627572237231,False,C1orf167,chromosome 1 open reading frame 167,protein-coding
10204,0.32188806293860717,0.180556368584642,0.35547683778922207,False,NUTF2,nuclear transport factor 2,protein-coding
100652853,0.18554610063432708,0.1812108910302094,0.35547683778922207,False,LINC01023,long intergenic non-protein coding RNA 1023,ncRNA
113444,0.2812564215219471,0.1812190268644323,0.35547683778922207,False,SMIM12,small integral membrane protein 12,protein-coding
105375036,0.3463624254884719,0.18052193437253775,0.35547683778922207,False,LOC105375036,uncharacterized LOC105375036,ncRNA
29934,0.39919570582167196,0.1807646271932339,0.35547683778922207,False,SNX12,sorting nexin 12,protein-coding
11159,0.34475924947129566,0.18131988305703498,0.35547683778922207,False,RABL2A,"RAB, member of RAS oncogene family like 2A",protein-coding
28476,0.5705341419281975,0.18085137021342895,0.35547683778922207,False,IGHJ5,immunoglobulin heavy joining 5,other
1939,0.3888525325215779,0.18084256542217614,0.35547683778922207,False,EIF2D,eukaryotic translation initiation factor 2D,protein-coding
5931,0.4404523587252114,0.1813140847338078,0.35547683778922207,False,RBBP7,"RB binding protein 7, chromatin remodeling factor",protein-coding
6635,0.41287074804895396,0.18120376406989178,0.35547683778922207,False,SNRPE,small nuclear ribonucleoprotein polypeptide E,protein-coding
89872,0.2251536690417687,0.18131953895929037,0.35547683778922207,False,AQP10,aquaporin 10,protein-coding
9128,0.3939671849158146,0.1810350856896074,0.35547683778922207,False,PRPF4,pre-mRNA processing factor 4,protein-coding
55143,0.2563461637221526,0.18081851444804026,0.35547683778922207,False,CDCA8,cell division cycle associated 8,protein-coding
51307,0.4176151046475489,0.1804086502518063,0.35547683778922207,False,FAM53C,family with sequence similarity 53 member C,protein-coding
28705,0.3800258569251955,0.1807094090804392,0.35547683778922207,False,TRAJ50,T cell receptor alpha joining 50,other
10623,0.30030418177367957,0.18127046444066025,0.35547683778922207,False,POLR3C,RNA polymerase III subunit C,protein-coding
105369352,0.22286705357506276,0.1811987166589237,0.35547683778922207,False,KLC2-AS1,KLC2 antisense RNA 1,ncRNA
109951030,0.42023435609142235,0.181160311488133,0.35547683778922207,False,PKD1P3-NPIPA1,PKD1P3-NPIPA1 readthrough,pseudo
1387,0.5738941306306744,0.180500548395661,0.35547683778922207,False,CREBBP,CREB binding protein,protein-coding
162989,0.35423212075764443,0.18077054323870173,0.35547683778922207,False,DEDD2,death effector domain containing 2,protein-coding
55437,0.3049793590859453,0.1811949939979955,0.35547683778922207,False,STRADB,STE20 related adaptor beta,protein-coding
9797,0.4475087314461468,0.1809948029384332,0.35547683778922207,False,TATDN2,TatD DNase domain containing 2,protein-coding
51317,0.44110098682317966,0.18056428363296054,0.35547683778922207,False,PHF21A,PHD finger protein 21A,protein-coding
26791,0.6353333572574678,0.18077224754547394,0.35547683778922207,False,SNORD58A,"small nucleolar RNA, C/D box 58A",snoRNA
124454,0.29911821182795495,0.18095342576496434,0.35547683778922207,False,EARS2,"glutamyl-tRNA synthetase 2, mitochondrial",protein-coding
1314,0.47252522895444926,0.18090347920030228,0.35547683778922207,False,COPA,COPI coat complex subunit alpha,protein-coding
388284,0.17491048431530243,0.18104697145221996,0.35547683778922207,False,C16orf86,chromosome 16 open reading frame 86,protein-coding
80896,0.4640889275404323,0.18119490437403063,0.35547683778922207,False,NPL,N-acetylneuraminate pyruvate lyase,protein-coding
5493,0.26947374890885567,0.18077717345938504,0.35547683778922207,False,PPL,periplakin,protein-coding
604,0.5143827393484548,0.18127395767682455,0.35547683778922207,False,BCL6,BCL6 transcription repressor,protein-coding
57820,0.34576859038536134,0.1810185902194704,0.35547683778922207,False,CCNB1IP1,cyclin B1 interacting protein 1,protein-coding
107984661,0.4071645852220511,0.1809309361140733,0.35547683778922207,False,LOC107984661,uncharacterized LOC107984661,ncRNA
100131094,0.2960413348103421,0.18052397666278946,0.35547683778922207,False,DPP9-AS1,DPP9 antisense RNA 1,ncRNA
23221,0.29231098398241073,0.18084139471090951,0.35547683778922207,False,RHOBTB2,Rho related BTB domain containing 2,protein-coding
8459,0.4161462538540306,0.18072139176434268,0.35547683778922207,False,TPST2,tyrosylprotein sulfotransferase 2,protein-coding
112936,0.41800302770577114,0.1811843854572288,0.35547683778922207,False,VPS26B,VPS26 retromer complex component B,protein-coding
105373098,0.28960971354852116,0.18156234236074015,0.3555982243202169,False,KLHDC7B-DT,KLHDC7B divergent transcript,ncRNA
81844,0.44826844323310855,0.18167264475456987,0.3555982243202169,False,TRIM56,tripartite motif containing 56,protein-coding
7627,0.34818171305655476,0.1814588948606783,0.3555982243202169,False,ZNF75A,zinc finger protein 75a,protein-coding
79159,0.34502444364074636,0.18165109807705254,0.3555982243202169,False,NOL12,nucleolar protein 12,protein-coding
23102,0.3800180859118827,0.18149623840848614,0.3555982243202169,False,TBC1D2B,TBC1 domain family member 2B,protein-coding
106633806,0.3512428850607098,0.18160918311728805,0.3555982243202169,False,SNORD142,"small nucleolar RNA, C/D box 142",snoRNA
6046,0.4714360718274637,0.18151705838052642,0.3555982243202169,False,BRD2,bromodomain containing 2,protein-coding
28474,0.5848656247368997,0.18165760245245077,0.3555982243202169,False,IGHV1-2,immunoglobulin heavy variable 1-2,other
100506020,0.4458845516823593,0.18156191694817597,0.3555982243202169,False,ARAP1-AS2,ARAP1 antisense RNA 2,ncRNA
5325,0.4338196640809824,0.18157016005945747,0.3555982243202169,False,PLAGL1,PLAG1 like zinc finger 1,protein-coding
84726,0.5371847797047344,0.18144228692436457,0.3555982243202169,False,PRRC2B,proline rich coiled-coil 2B,protein-coding
53335,0.28242228828188687,0.1817472972538188,0.35563162920882985,False,BCL11A,BCL11 transcription factor A,protein-coding
105373311,0.2468595709677549,0.1817169490806743,0.35563162920882985,False,LOC105373311,uncharacterized LOC105373311,ncRNA
822,0.26898635281622596,0.18176904001646937,0.35563162920882985,False,CAPG,"capping actin protein, gelsolin like",protein-coding
7145,0.2911167637585981,0.1818200656664966,0.3556797182761764,False,TNS1,tensin 1,protein-coding
105377644,0.28577806856698895,0.18186096143068478,0.3557079799710994,False,LOC105377644,uncharacterized LOC105377644,ncRNA
162968,0.13791013245609096,0.181948549910879,0.35571829017312023,False,ZNF497,zinc finger protein 497,protein-coding
8527,0.49733683471650547,0.181899779039558,0.35571829017312023,False,DGKD,diacylglycerol kinase delta,protein-coding
9466,0.46831150859181836,0.18197203036590578,0.35571829017312023,False,IL27RA,interleukin 27 receptor subunit alpha,protein-coding
9131,0.36190511467346065,0.18194542848578338,0.35571829017312023,False,AIFM1,apoptosis inducing factor mitochondria associated 1,protein-coding
23673,0.3888674270277792,0.182022609402029,0.3557654518017567,False,STX12,syntaxin 12,protein-coding
110006325,0.28241417404688995,0.18210235227719596,0.3558695925277548,False,PPIP5K1P1-CATSPER2,PPIP5K1P1-CATSPER2 readthrough,pseudo
57491,0.18193809550479678,0.1822551279445482,0.355879262507676,False,AHRR,aryl hydrocarbon receptor repressor,protein-coding
56659,0.13205586520756118,0.182262635724384,0.355879262507676,False,KCNK13,potassium two pore domain channel subfamily K member 13,protein-coding
404550,0.3967254792269066,0.18225784608468185,0.355879262507676,False,C16orf74,chromosome 16 open reading frame 74,protein-coding
55234,0.4069053918363936,0.18226606886406962,0.355879262507676,False,SMU1,SMU1 DNA replication regulator and spliceosomal factor,protein-coding
692076,0.43211594906233386,0.182173009813478,0.355879262507676,False,SNORD7,"small nucleolar RNA, C/D box 7",snoRNA
11180,0.42967116656230253,0.18218985458527068,0.355879262507676,False,WDR6,WD repeat domain 6,protein-coding
6041,0.44459668561938015,0.18246189416530975,0.3561409472115139,False,RNASEL,ribonuclease L,protein-coding
10053,0.1475966317619588,0.18253667282737546,0.3561409472115139,False,AP1M2,adaptor related protein complex 1 subunit mu 2,protein-coding
23172,0.39566107636012404,0.18258545847448795,0.3561409472115139,False,ABRAXAS2,"abraxas 2, BRISC complex subunit",protein-coding
84658,0.5724848518722183,0.18246624700171993,0.3561409472115139,False,ADGRE3,adhesion G protein-coupled receptor E3,protein-coding
79873,0.3122940194830939,0.18256977674658173,0.3561409472115139,False,NUDT18,nudix hydrolase 18,protein-coding
51645,0.43837236947942193,0.18251742389443412,0.3561409472115139,False,PPIL1,peptidylprolyl isomerase like 1,protein-coding
25929,0.3829252199811406,0.18256058463799538,0.3561409472115139,False,GEMIN5,gem nuclear organelle associated protein 5,protein-coding
29071,0.3359603679845291,0.18271204119055479,0.35618744956224496,False,C1GALT1C1,C1GALT1 specific chaperone 1,protein-coding
100128494,0.5493273886403092,0.1827417207212053,0.35618744956224496,False,LOC100128494,uncharacterized LOC100128494,ncRNA
90416,0.337372053817945,0.18269068291017243,0.35618744956224496,False,CCDC32,coiled-coil domain containing 32,protein-coding
8178,0.42198850463931237,0.1826828897997184,0.35618744956224496,False,ELL,elongation factor for RNA polymerase II,protein-coding
8295,0.4987598446053887,0.18271619007900725,0.35618744956224496,False,TRRAP,transformation/transcription domain associated protein,protein-coding
375690,0.3837684987743675,0.1828006723103244,0.3562010058977771,False,WASH5P,"WASP family homolog 5, pseudogene",pseudo
414777,0.3486946803068838,0.18283473177627152,0.3562010058977771,False,HCG18,HLA complex group 18,ncRNA
79166,0.20225765736023082,0.1828586981943654,0.3562010058977771,False,LILRP2,leukocyte immunoglobulin-like receptor pseudogene 2,pseudo
79109,0.38916056394555376,0.1828811023662838,0.3562010058977771,False,MAPKAP1,MAPK associated protein 1,protein-coding
8897,0.47800256674303565,0.1828565714901559,0.3562010058977771,False,MTMR3,myotubularin related protein 3,protein-coding
647121,0.2939057095704196,0.18307293110690734,0.3564061686378074,False,EMBP1,embigin pseudogene 1,pseudo
84771,0.1830829330240067,0.1830551524618384,0.3564061686378074,False,DDX11L2,DEAD/H-box helicase 11 like 2 (pseudogene),pseudo
23197,0.46019632888873874,0.1830924395210507,0.3564061686378074,False,FAF2,Fas associated factor family member 2,protein-coding
29102,0.40738256628475544,0.1830590776760088,0.3564061686378074,False,DROSHA,drosha ribonuclease III,protein-coding
60386,0.2746739290005995,0.18312257109039706,0.35641323568664984,False,SLC25A19,solute carrier family 25 member 19,protein-coding
117145,0.38948444698063134,0.1832266649015363,0.3564282761118853,False,THEM4,thioesterase superfamily member 4,protein-coding
9742,0.21034155591772097,0.18326735306216765,0.3564282761118853,False,IFT140,intraflagellar transport 140,protein-coding
573,0.08675548876096961,0.18328931203731125,0.3564282761118853,False,BAG1,BAG cochaperone 1,protein-coding
90196,0.33186844876465704,0.18322511174580128,0.3564282761118853,False,SYS1,SYS1 golgi trafficking protein,protein-coding
101930307,0.4218576629006223,0.1832675146896366,0.3564282761118853,False,LOC101930307,,
56262,0.41773036590730017,0.18316170406762375,0.3564282761118853,False,LRRC8A,leucine rich repeat containing 8 VRAC subunit A,protein-coding
9895,0.5239404908861469,0.1835267461777347,0.35645948160200636,False,TECPR2,tectonin beta-propeller repeat containing 2,protein-coding
80207,0.31536058003498546,0.1838842684761325,0.35645948160200636,False,OPA3,outer mitochondrial membrane lipid metabolism regulator OPA3,protein-coding
79753,0.3583514382429369,0.1833707758850464,0.35645948160200636,False,SNIP1,Smad nuclear interacting protein 1,protein-coding
23275,0.33128886077904074,0.18378143405840905,0.35645948160200636,False,POFUT2,protein O-fucosyltransferase 2,protein-coding
10671,0.46895734762395347,0.1838452715688989,0.35645948160200636,False,DCTN6,dynactin subunit 6,protein-coding
100126321,0.4148019244690877,0.18346458037782745,0.35645948160200636,False,MIR922,microRNA 922,ncRNA
124976,0.18337191585305657,0.1837154797117943,0.35645948160200636,False,SPNS2,"SPNS lysolipid transporter 2, sphingosine-1-phosphate",protein-coding
3652,0.31316313599741064,0.1836162618622785,0.35645948160200636,False,IPP,intracisternal A particle-promoted polypeptide,protein-coding
6727,0.45480873194779736,0.1837374085255502,0.35645948160200636,False,SRP14,signal recognition particle 14,protein-coding
80139,0.3811357863136484,0.18361632968356112,0.35645948160200636,False,ZNF703,zinc finger protein 703,protein-coding
54472,0.3558694865265357,0.18381049452673695,0.35645948160200636,False,TOLLIP,toll interacting protein,protein-coding
57186,0.42465261609435734,0.1838484398241497,0.35645948160200636,False,RALGAPA2,Ral GTPase activating protein catalytic subunit alpha 2,protein-coding
10471,0.3287300459452127,0.1839414679394694,0.35645948160200636,False,PFDN6,prefoldin subunit 6,protein-coding
2804,0.4272965406009748,0.18373445192816057,0.35645948160200636,False,GOLGB1,golgin B1,protein-coding
107984875,0.18501253071937562,0.18371070897988748,0.35645948160200636,False,ZNF747-DT,ZNF747 divergent transcript,ncRNA
8869,0.35187190009551217,0.18392219850772534,0.35645948160200636,False,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",protein-coding
28812,0.48472584792693896,0.1835587291391651,0.35645948160200636,False,IGLV2-28,immunoglobulin lambda variable 2-28 (pseudogene),pseudo
